States,Date,Homicides Rate
Oklahoma,7/1/2014,0.36
Oklahoma,8/1/2014,0.44
Oklahoma,9/1/2014,0.52
Oklahoma,10/1/2014,0.52
Oklahoma,11/1/2014,0.34
Oklahoma,12/1/2014,0.28
Oklahoma,1/1/2015,0.54
Oklahoma,2/1/2015,0.2
Oklahoma,3/1/2015,0.72
Oklahoma,4/1/2015,0.49
Oklahoma,5/1/2015,0.54
Oklahoma,6/1/2015,0.49
Oklahoma,7/1/2015,0.77
Oklahoma,8/1/2015,0.38
Oklahoma,9/1/2015,0.49
Oklahoma,10/1/2015,0.56
Oklahoma,11/1/2015,0.51
Oklahoma,12/1/2015,0.59
Oklahoma,1/1/2016,0.33
Oklahoma,2/1/2016,0.38
Oklahoma,3/1/2016,0.46
Oklahoma,4/1/2016,0.38
Oklahoma,5/1/2016,0.56
Oklahoma,6/1/2016,0.46
Oklahoma,7/1/2016,0.38
Oklahoma,8/1/2016,0.97
Oklahoma,9/1/2016,0.46
Oklahoma,10/1/2016,0.56
Oklahoma,11/1/2016,0.46
Oklahoma,12/1/2016,0.84
Oklahoma,1/1/2017,0.84
Oklahoma,2/1/2017,0.23
Oklahoma,3/1/2017,0.48
Oklahoma,4/1/2017,0.36
Oklahoma,5/1/2017,0.43
Oklahoma,6/1/2017,0.64
Oklahoma,7/1/2017,0.48
Oklahoma,8/1/2017,0.43
Oklahoma,9/1/2017,0.71
Oklahoma,10/1/2017,0.41
Oklahoma,11/1/2017,0.64
Oklahoma,12/1/2017,0.46
Oklahoma,1/1/2018,0.28
Oklahoma,2/1/2018,0.36
Oklahoma,3/1/2018,0.36
Oklahoma,4/1/2018,0.61
Oklahoma,5/1/2018,0.46
Oklahoma,6/1/2018,0.53
Oklahoma,7/1/2018,0.38
Oklahoma,8/1/2018,0.33
Oklahoma,9/1/2018,0.53
Oklahoma,10/1/2018,0.63
Oklahoma,11/1/2018,0.48
Oklahoma,12/1/2018,0.41
Oklahoma,1/1/2019,0.53
Oklahoma,2/1/2019,0.53
Oklahoma,3/1/2019,0.76
Oklahoma,4/1/2019,0.43
Oklahoma,5/1/2019,0.51
Oklahoma,6/1/2019,0.48
Oklahoma,7/1/2019,0.83
Oklahoma,8/1/2019,0.61
Oklahoma,9/1/2019,0.43
Oklahoma,10/1/2019,0.66
Oklahoma,11/1/2019,0.61
Oklahoma,12/1/2019,0.53
Oklahoma,1/1/2020,0.43
Oklahoma,2/1/2020,0.68
Oklahoma,3/1/2020,0.65
Oklahoma,4/1/2020,0.65
Oklahoma,5/1/2020,0.68
Oklahoma,6/1/2020,0.73
Oklahoma,7/1/2020,0.63
Oklahoma,8/1/2020,0.55
Oklahoma,9/1/2020,0.63
Oklahoma,10/1/2020,0.83
Oklahoma,11/1/2020,0.73
Oklahoma,12/1/2020,0.35
Oklahoma,1/1/2021,0.53
Oklahoma,2/1/2021,0.73
Oklahoma,3/1/2021,0.58
Oklahoma,4/1/2021,0.63
Oklahoma,5/1/2021,0.5
Oklahoma,6/1/2021,0.45
Oklahoma,7/1/2021,0.7
Oklahoma,8/1/2021,0.73
Oklahoma,9/1/2021,0.83
Oklahoma,10/1/2021,0.7
Oklahoma,11/1/2021,0.65
Oklahoma,12/1/2021,0.45
Oklahoma,1/1/2022,0.62
Oklahoma,2/1/2022,0.47
Oklahoma,3/1/2022,0.6
Oklahoma,4/1/2022,0.65
Oklahoma,5/1/2022,0.52
Oklahoma,6/1/2022,0.47
Oklahoma,7/1/2022,0.77
Oklahoma,8/1/2022,0.7
Oklahoma,9/1/2022,0.57
Oklahoma,10/1/2022,0.82
Oklahoma,11/1/2022,0.37
Oklahoma,12/1/2022,0.4
Oklahoma,1/1/2023,0.52
Oklahoma,2/1/2023,0.2
Oklahoma,3/1/2023,0.64
Oklahoma,4/1/2023,0.76
Oklahoma,5/1/2023,0.74
Oklahoma,6/1/2023,0.42
Oklahoma,7/1/2023,0.72
Oklahoma,8/1/2023,0.52
Oklahoma,9/1/2023,0.42
Oklahoma,10/1/2023,0.37
Oklahoma,11/1/2023,0.37
Oklahoma,12/1/2023,0.42
Oregon,1/1/2014,0.15
Oregon,2/1/2014,0.1
Oregon,3/1/2014,0.28
Oregon,4/1/2014,0.08
Oregon,5/1/2014,0.15
Oregon,6/1/2014,0.13
Oregon,7/1/2014,0.2
Oregon,8/1/2014,0.28
Oregon,9/1/2014,0.05
Oregon,10/1/2014,0.18
Oregon,11/1/2014,0.3
Oregon,12/1/2014,0.05
Oregon,1/1/2015,0.07
Oregon,2/1/2015,0.12
Oregon,3/1/2015,0.15
Oregon,4/1/2015,0.02
Oregon,5/1/2015,0.1
Oregon,6/1/2015,0.32
Oregon,7/1/2015,0.3
Oregon,8/1/2015,0.1
Oregon,9/1/2015,0.15
Oregon,10/1/2015,0.2
Oregon,11/1/2015,0.17
Oregon,12/1/2015,0.27
Oregon,1/1/2016,0.1
Oregon,2/1/2016,0.34
Oregon,3/1/2016,0.07
Oregon,4/1/2016,0.1
Oregon,5/1/2016,0.2
Oregon,6/1/2016,0.32
Oregon,7/1/2016,0.15
Oregon,8/1/2016,0.37
Oregon,9/1/2016,0.27
Oregon,10/1/2016,0.12
Oregon,11/1/2016,0.29
Oregon,12/1/2016,0.2
Oregon,1/1/2017,0.27
Oregon,2/1/2017,0.1
Oregon,3/1/2017,0.19
Oregon,4/1/2017,0.19
Oregon,5/1/2017,0.27
Oregon,6/1/2017,0.14
Oregon,7/1/2017,0.24
Oregon,8/1/2017,0.17
Oregon,9/1/2017,0.27
Oregon,10/1/2017,0.29
Oregon,11/1/2017,0.29
Oregon,12/1/2017,0.17
Oregon,1/1/2018,0.19
Oregon,2/1/2018,0.07
Oregon,3/1/2018,0.17
Oregon,4/1/2018,0.1
Oregon,5/1/2018,0.17
Oregon,6/1/2018,0.36
Oregon,7/1/2018,0.14
Oregon,8/1/2018,0.12
Oregon,9/1/2018,0.17
Oregon,10/1/2018,0.21
Oregon,11/1/2018,0.33
Oregon,12/1/2018,0.02
Oregon,1/1/2019,0.36
Oregon,2/1/2019,0.31
Oregon,3/1/2019,0.19
Oregon,4/1/2019,0.24
Oregon,5/1/2019,0.26
Oregon,6/1/2019,0.07
Oregon,7/1/2019,0.02
Oregon,8/1/2019,0.28
Oregon,9/1/2019,0.21
Oregon,10/1/2019,0.09
Oregon,11/1/2019,0.21
Oregon,12/1/2019,0.21
Oregon,1/1/2020,0.19
Oregon,2/1/2020,0.02
Oregon,3/1/2020,0.17
Oregon,4/1/2020,0.19
Oregon,5/1/2020,0.12
Oregon,6/1/2020,0.31
Oregon,7/1/2020,0.5
Oregon,8/1/2020,0.33
Oregon,9/1/2020,0.31
Oregon,10/1/2020,0.35
Oregon,11/1/2020,0.24
Oregon,12/1/2020,0.35
Oregon,1/1/2021,0.42
Oregon,2/1/2021,0.54
Oregon,3/1/2021,0.61
Oregon,4/1/2021,0.26
Oregon,5/1/2021,0.45
Oregon,6/1/2021,0.35
Oregon,7/1/2021,0.45
Oregon,8/1/2021,0.4
Oregon,9/1/2021,0.26
Oregon,10/1/2021,0.31
Oregon,11/1/2021,0.28
Oregon,12/1/2021,0.47
Oregon,1/1/2022,0.4
Oregon,2/1/2022,0.47
Oregon,3/1/2022,0.31
Oregon,4/1/2022,0.45
Oregon,5/1/2022,0.47
Oregon,6/1/2022,0.24
Oregon,7/1/2022,0.42
Oregon,8/1/2022,0.47
Oregon,9/1/2022,0.4
Oregon,10/1/2022,0.38
Oregon,11/1/2022,0.45
Oregon,12/1/2022,0.28
Oregon,1/1/2023,0.4
Oregon,2/1/2023,0.35
Oregon,3/1/2023,0.43
Oregon,4/1/2023,0.43
Oregon,5/1/2023,0.35
Oregon,6/1/2023,0.38
Oregon,7/1/2023,0.4
Oregon,8/1/2023,0.26
Oregon,9/1/2023,0.24
Oregon,10/1/2023,0.38
Oregon,11/1/2023,0.35
Oregon,12/1/2023,0.47
Pennsylvania,1/1/2014,0.43
Pennsylvania,2/1/2014,0.3
Pennsylvania,3/1/2014,0.31
Pennsylvania,4/1/2014,0.33
Pennsylvania,5/1/2014,0.36
Pennsylvania,6/1/2014,0.41
Pennsylvania,7/1/2014,0.41
Pennsylvania,8/1/2014,0.59
Pennsylvania,9/1/2014,0.43
Pennsylvania,10/1/2014,0.46
Pennsylvania,11/1/2014,0.34
Pennsylvania,12/1/2014,0.47
Pennsylvania,1/1/2015,0.46
Pennsylvania,2/1/2015,0.3
Pennsylvania,3/1/2015,0.37
Pennsylvania,4/1/2015,0.3
Pennsylvania,5/1/2015,0.5
Pennsylvania,6/1/2015,0.34
Pennsylvania,7/1/2015,0.52
Pennsylvania,8/1/2015,0.46
Pennsylvania,9/1/2015,0.55
Pennsylvania,10/1/2015,0.45
Pennsylvania,11/1/2015,0.48
Pennsylvania,12/1/2015,0.47
Pennsylvania,1/1/2016,0.41
Pennsylvania,2/1/2016,0.24
Pennsylvania,3/1/2016,0.42
Pennsylvania,4/1/2016,0.45
Pennsylvania,5/1/2016,0.43
Pennsylvania,6/1/2016,0.58
Pennsylvania,7/1/2016,0.51
Pennsylvania,8/1/2016,0.6
Pennsylvania,9/1/2016,0.41
Pennsylvania,10/1/2016,0.5
Pennsylvania,11/1/2016,0.34
Pennsylvania,12/1/2016,0.43
Pennsylvania,1/1/2017,0.48
Pennsylvania,2/1/2017,0.36
Pennsylvania,3/1/2017,0.43
Pennsylvania,4/1/2017,0.48
Pennsylvania,5/1/2017,0.41
Pennsylvania,6/1/2017,0.53
Pennsylvania,7/1/2017,0.59
Pennsylvania,8/1/2017,0.47
Pennsylvania,9/1/2017,0.49
Pennsylvania,10/1/2017,0.53
Pennsylvania,11/1/2017,0.58
Pennsylvania,12/1/2017,0.49
Pennsylvania,1/1/2018,0.5
Pennsylvania,2/1/2018,0.52
Pennsylvania,3/1/2018,0.49
Pennsylvania,4/1/2018,0.44
Pennsylvania,5/1/2018,0.52
Pennsylvania,6/1/2018,0.49
Pennsylvania,7/1/2018,0.51
Pennsylvania,8/1/2018,0.62
Pennsylvania,9/1/2018,0.54
Pennsylvania,10/1/2018,0.51
Pennsylvania,11/1/2018,0.48
Pennsylvania,12/1/2018,0.52
Pennsylvania,1/1/2019,0.42
Pennsylvania,2/1/2019,0.39
Pennsylvania,3/1/2019,0.44
Pennsylvania,4/1/2019,0.41
Pennsylvania,5/1/2019,0.54
Pennsylvania,6/1/2019,0.41
Pennsylvania,7/1/2019,0.16
Pennsylvania,8/1/2019,0.49
Pennsylvania,9/1/2019,0.4
Pennsylvania,10/1/2019,0.52
Pennsylvania,11/1/2019,0.43
Pennsylvania,12/1/2019,0.43
Pennsylvania,1/1/2020,0.44
Pennsylvania,2/1/2020,0.3
Pennsylvania,3/1/2020,0.46
Pennsylvania,4/1/2020,0.41
Pennsylvania,5/1/2020,0.42
Pennsylvania,6/1/2020,0.55
Pennsylvania,7/1/2020,0.58
Pennsylvania,8/1/2020,0.63
Pennsylvania,9/1/2020,0.55
Pennsylvania,10/1/2020,0.79
Pennsylvania,11/1/2020,0.5
Pennsylvania,12/1/2020,0.62
Pennsylvania,1/1/2021,0.46
Pennsylvania,2/1/2021,0.31
Pennsylvania,3/1/2021,0.35
Pennsylvania,4/1/2021,0.46
Pennsylvania,5/1/2021,0.46
Pennsylvania,6/1/2021,0.54
Pennsylvania,7/1/2021,0.58
Pennsylvania,8/1/2021,0.36
Pennsylvania,9/1/2021,0.56
Pennsylvania,10/1/2021,0.46
Pennsylvania,11/1/2021,0.6
Pennsylvania,12/1/2021,0.55
Pennsylvania,1/1/2022,0.48
Pennsylvania,2/1/2022,0.44
Pennsylvania,3/1/2022,0.72
Pennsylvania,4/1/2022,0.55
Pennsylvania,5/1/2022,0.72
Pennsylvania,6/1/2022,0.67
Pennsylvania,7/1/2022,0.68
Pennsylvania,8/1/2022,0.65
Pennsylvania,9/1/2022,0.52
Pennsylvania,10/1/2022,0.51
Pennsylvania,11/1/2022,0.39
Pennsylvania,12/1/2022,0.52
Pennsylvania,1/1/2023,0.49
Pennsylvania,2/1/2023,0.42
Pennsylvania,3/1/2023,0.57
Pennsylvania,4/1/2023,0.43
Pennsylvania,5/1/2023,0.64
Pennsylvania,6/1/2023,0.52
Pennsylvania,7/1/2023,0.53
Pennsylvania,8/1/2023,0.59
Pennsylvania,9/1/2023,0.52
Pennsylvania,10/1/2023,0.45
Pennsylvania,11/1/2023,0.35
Pennsylvania,12/1/2023,0.39
Rhode Island,1/1/2014,0.19
Rhode Island,2/1/2014,0.19
Rhode Island,3/1/2014,0.19
Rhode Island,4/1/2014,0
Rhode Island,5/1/2014,0.28
Rhode Island,6/1/2014,0.19
Rhode Island,7/1/2014,0.19
Rhode Island,8/1/2014,0.19
Rhode Island,9/1/2014,0.28
Rhode Island,10/1/2014,0.09
Rhode Island,11/1/2014,0.19
Rhode Island,12/1/2014,0.47
Rhode Island,1/1/2015,0
Rhode Island,2/1/2015,0.19
Rhode Island,3/1/2015,0.19
Rhode Island,4/1/2015,0.09
Rhode Island,5/1/2015,0.76
Rhode Island,6/1/2015,0
Rhode Island,7/1/2015,0.19
Rhode Island,8/1/2015,0.57
Rhode Island,9/1/2015,0.47
Rhode Island,10/1/2015,0.19
Rhode Island,11/1/2015,0.19
Rhode Island,12/1/2015,0.09
Rhode Island,1/1/2016,0.09
Rhode Island,2/1/2016,0.09
Rhode Island,3/1/2016,0.38
Rhode Island,4/1/2016,0
Rhode Island,5/1/2016,0.47
Rhode Island,6/1/2016,0.28
Rhode Island,7/1/2016,0.57
Rhode Island,8/1/2016,0.09
Rhode Island,9/1/2016,0.09
Rhode Island,10/1/2016,0.09
Rhode Island,11/1/2016,0.28
Rhode Island,12/1/2016,0.28
Rhode Island,1/1/2017,0
Rhode Island,2/1/2017,0.19
Rhode Island,3/1/2017,0
Rhode Island,4/1/2017,0.19
Rhode Island,5/1/2017,0.28
Rhode Island,6/1/2017,0.28
Rhode Island,7/1/2017,0.28
Rhode Island,8/1/2017,0
Rhode Island,9/1/2017,0.09
Rhode Island,10/1/2017,0.19
Rhode Island,11/1/2017,0.38
Rhode Island,12/1/2017,0.09
Rhode Island,1/1/2018,0.38
Rhode Island,2/1/2018,0.09
Rhode Island,3/1/2018,0.09
Rhode Island,4/1/2018,0.09
Rhode Island,5/1/2018,0
Rhode Island,6/1/2018,0.19
Rhode Island,7/1/2018,0.09
Rhode Island,8/1/2018,0.09
Rhode Island,9/1/2018,0.28
Rhode Island,10/1/2018,0.09
Rhode Island,11/1/2018,0.09
Rhode Island,12/1/2018,0
Rhode Island,1/1/2019,0.57
Rhode Island,2/1/2019,0
Rhode Island,3/1/2019,0.38
Rhode Island,4/1/2019,0.09
Rhode Island,5/1/2019,0.09
Rhode Island,6/1/2019,0.19
Rhode Island,7/1/2019,0.28
Rhode Island,8/1/2019,0.19
Rhode Island,9/1/2019,0.09
Rhode Island,10/1/2019,0.28
Rhode Island,11/1/2019,0
Rhode Island,12/1/2019,0.19
Rhode Island,1/1/2020,0.19
Rhode Island,2/1/2020,0.09
Rhode Island,3/1/2020,0.09
Rhode Island,4/1/2020,0.19
Rhode Island,5/1/2020,0.19
Rhode Island,6/1/2020,0.28
Rhode Island,7/1/2020,0.09
Rhode Island,8/1/2020,0.57
Rhode Island,9/1/2020,0.38
Rhode Island,10/1/2020,0.47
Rhode Island,11/1/2020,0.19
Rhode Island,12/1/2020,0.19
Rhode Island,1/1/2021,0.27
Rhode Island,2/1/2021,0.18
Rhode Island,3/1/2021,0.09
Rhode Island,4/1/2021,0.46
Rhode Island,5/1/2021,0.55
Rhode Island,6/1/2021,0.46
Rhode Island,7/1/2021,0.18
Rhode Island,8/1/2021,0.46
Rhode Island,9/1/2021,0.27
Rhode Island,10/1/2021,0.18
Rhode Island,11/1/2021,0.09
Rhode Island,12/1/2021,0.18
Rhode Island,1/1/2022,0.37
Rhode Island,2/1/2022,0.27
Rhode Island,3/1/2022,0.09
Rhode Island,4/1/2022,0.18
Rhode Island,5/1/2022,0
Rhode Island,6/1/2022,0.09
Rhode Island,7/1/2022,0.09
Rhode Island,8/1/2022,0
Rhode Island,9/1/2022,0.18
Rhode Island,10/1/2022,0
Rhode Island,11/1/2022,0.18
Rhode Island,12/1/2022,0.18
Rhode Island,1/1/2023,0.09
Rhode Island,2/1/2023,0.18
Rhode Island,3/1/2023,0.09
Rhode Island,4/1/2023,0.27
Rhode Island,5/1/2023,0.36
Rhode Island,6/1/2023,0.27
Rhode Island,7/1/2023,0.46
Rhode Island,8/1/2023,0.18
Rhode Island,9/1/2023,0.27
Rhode Island,10/1/2023,0
Rhode Island,11/1/2023,0
Rhode Island,12/1/2023,0.36
South Carolina,1/1/2014,0.52
South Carolina,2/1/2014,0.37
South Carolina,3/1/2014,0.58
South Carolina,4/1/2014,0.6
South Carolina,5/1/2014,0.54
South Carolina,6/1/2014,0.6
South Carolina,7/1/2014,0.46
South Carolina,8/1/2014,0.48
South Carolina,9/1/2014,0.66
South Carolina,10/1/2014,0.48
South Carolina,11/1/2014,0.74
South Carolina,12/1/2014,0.62
South Carolina,1/1/2015,0.55
South Carolina,2/1/2015,0.43
South Carolina,3/1/2015,0.76
South Carolina,4/1/2015,0.74
South Carolina,5/1/2015,0.71
South Carolina,6/1/2015,0.74
South Carolina,7/1/2015,0.84
South Carolina,8/1/2015,1
South Carolina,9/1/2015,0.51
South Carolina,10/1/2015,0.63
South Carolina,11/1/2015,0.67
South Carolina,12/1/2015,0.63
South Carolina,1/1/2016,0.5
South Carolina,2/1/2016,0.36
South Carolina,3/1/2016,0.67
South Carolina,4/1/2016,0.56
South Carolina,5/1/2016,0.77
South Carolina,6/1/2016,0.52
South Carolina,7/1/2016,0.69
South Carolina,8/1/2016,0.48
South Carolina,9/1/2016,0.71
South Carolina,10/1/2016,0.6
South Carolina,11/1/2016,0.89
South Carolina,12/1/2016,0.46
South Carolina,1/1/2017,0.52
South Carolina,2/1/2017,0.52
South Carolina,3/1/2017,0.56
South Carolina,4/1/2017,0.52
South Carolina,5/1/2017,0.74
South Carolina,6/1/2017,0.7
South Carolina,7/1/2017,0.6
South Carolina,8/1/2017,0.82
South Carolina,9/1/2017,0.8
South Carolina,10/1/2017,0.5
South Carolina,11/1/2017,0.74
South Carolina,12/1/2017,0.46
South Carolina,1/1/2018,0.65
South Carolina,2/1/2018,0.61
South Carolina,3/1/2018,0.47
South Carolina,4/1/2018,0.65
South Carolina,5/1/2018,0.71
South Carolina,6/1/2018,0.61
South Carolina,7/1/2018,0.79
South Carolina,8/1/2018,0.94
South Carolina,9/1/2018,0.57
South Carolina,10/1/2018,0.61
South Carolina,11/1/2018,0.61
South Carolina,12/1/2018,0.73
South Carolina,1/1/2019,0.76
South Carolina,2/1/2019,0.8
South Carolina,3/1/2019,0.58
South Carolina,4/1/2019,0.33
South Carolina,5/1/2019,0.76
South Carolina,6/1/2019,0.68
South Carolina,7/1/2019,0.7
South Carolina,8/1/2019,0.72
South Carolina,9/1/2019,0.91
South Carolina,10/1/2019,0.89
South Carolina,11/1/2019,0.7
South Carolina,12/1/2019,1.03
South Carolina,1/1/2020,0.94
South Carolina,2/1/2020,0.77
South Carolina,3/1/2020,0.98
South Carolina,4/1/2020,1
South Carolina,5/1/2020,0.86
South Carolina,6/1/2020,1.03
South Carolina,7/1/2020,1.09
South Carolina,8/1/2020,0.71
South Carolina,9/1/2020,0.82
South Carolina,10/1/2020,0.84
South Carolina,11/1/2020,1
South Carolina,12/1/2020,0.8
South Carolina,1/1/2021,0.92
South Carolina,2/1/2021,0.6
South Carolina,3/1/2021,0.71
South Carolina,4/1/2021,0.77
South Carolina,5/1/2021,1.31
South Carolina,6/1/2021,1.04
South Carolina,7/1/2021,1.06
South Carolina,8/1/2021,0.87
South Carolina,9/1/2021,1.14
South Carolina,10/1/2021,0.91
South Carolina,11/1/2021,1.08
South Carolina,12/1/2021,0.87
South Carolina,1/1/2022,0.64
South Carolina,2/1/2022,0.57
South Carolina,3/1/2022,0.74
South Carolina,4/1/2022,0.95
South Carolina,5/1/2022,1.04
South Carolina,6/1/2022,0.89
South Carolina,7/1/2022,1.86
South Carolina,8/1/2022,0.8
South Carolina,9/1/2022,0.87
South Carolina,10/1/2022,1
South Carolina,11/1/2022,0.44
South Carolina,12/1/2022,0.8
South Carolina,1/1/2023,0.78
South Carolina,2/1/2023,0.99
South Carolina,3/1/2023,0.78
South Carolina,4/1/2023,0.91
South Carolina,5/1/2023,0.73
South Carolina,6/1/2023,0.54
South Carolina,7/1/2023,0.82
South Carolina,8/1/2023,0.69
South Carolina,9/1/2023,0.78
South Carolina,10/1/2023,0.73
South Carolina,11/1/2023,0.58
South Carolina,12/1/2023,0.56
South Dakota,1/1/2014,0
South Dakota,2/1/2014,0.23
South Dakota,3/1/2014,0.23
South Dakota,4/1/2014,0.12
South Dakota,5/1/2014,0.12
South Dakota,6/1/2014,0
South Dakota,7/1/2014,0.12
South Dakota,8/1/2014,0.23
South Dakota,9/1/2014,0.47
South Dakota,10/1/2014,0
South Dakota,11/1/2014,0.47
South Dakota,12/1/2014,0
South Dakota,1/1/2015,0.35
South Dakota,2/1/2015,0.23
South Dakota,3/1/2015,0
South Dakota,4/1/2015,0.23
South Dakota,5/1/2015,0.35
South Dakota,6/1/2015,0.23
South Dakota,7/1/2015,0
South Dakota,8/1/2015,0.12
South Dakota,9/1/2015,1.05
South Dakota,10/1/2015,0.23
South Dakota,11/1/2015,0.35
South Dakota,12/1/2015,0.12
South Dakota,1/1/2016,0.23
South Dakota,2/1/2016,0.12
South Dakota,3/1/2016,0
South Dakota,4/1/2016,0.46
South Dakota,5/1/2016,0.23
South Dakota,6/1/2016,0.12
South Dakota,7/1/2016,0.12
South Dakota,8/1/2016,0.23
South Dakota,9/1/2016,0
South Dakota,10/1/2016,0.23
South Dakota,11/1/2016,0.46
South Dakota,12/1/2016,0.23
South Dakota,1/1/2017,0.57
South Dakota,2/1/2017,0
South Dakota,3/1/2017,0.11
South Dakota,4/1/2017,0.23
South Dakota,5/1/2017,0.11
South Dakota,6/1/2017,0.34
South Dakota,7/1/2017,0
South Dakota,8/1/2017,0.34
South Dakota,9/1/2017,0.23
South Dakota,10/1/2017,0.34
South Dakota,11/1/2017,0.11
South Dakota,12/1/2017,0
South Dakota,1/1/2018,0.23
South Dakota,2/1/2018,0.34
South Dakota,3/1/2018,0
South Dakota,4/1/2018,0.11
South Dakota,5/1/2018,0
South Dakota,6/1/2018,0.11
South Dakota,7/1/2018,0.11
South Dakota,8/1/2018,0.34
South Dakota,9/1/2018,0.11
South Dakota,10/1/2018,0
South Dakota,11/1/2018,0
South Dakota,12/1/2018,0.11
South Dakota,1/1/2019,0.23
South Dakota,2/1/2019,0.11
South Dakota,3/1/2019,0.23
South Dakota,4/1/2019,0.11
South Dakota,5/1/2019,0.11
South Dakota,6/1/2019,0.11
South Dakota,7/1/2019,0.11
South Dakota,8/1/2019,0.11
South Dakota,9/1/2019,0.45
South Dakota,10/1/2019,0.34
South Dakota,11/1/2019,0
South Dakota,12/1/2019,0.23
South Dakota,1/1/2020,0.45
South Dakota,2/1/2020,0.22
South Dakota,3/1/2020,0.45
South Dakota,4/1/2020,0.11
South Dakota,5/1/2020,0.34
South Dakota,6/1/2020,0.78
South Dakota,7/1/2020,0.34
South Dakota,8/1/2020,1.23
South Dakota,9/1/2020,0.34
South Dakota,10/1/2020,0.45
South Dakota,11/1/2020,0.34
South Dakota,12/1/2020,0.45
South Dakota,1/1/2021,0.34
South Dakota,2/1/2021,0.22
South Dakota,3/1/2021,0.11
South Dakota,4/1/2021,0.22
South Dakota,5/1/2021,0.11
South Dakota,6/1/2021,0.11
South Dakota,7/1/2021,0.11
South Dakota,8/1/2021,0.34
South Dakota,9/1/2021,0.11
South Dakota,10/1/2021,0.45
South Dakota,11/1/2021,0.67
South Dakota,12/1/2021,0.22
South Dakota,1/1/2022,0.66
South Dakota,2/1/2022,0.55
South Dakota,3/1/2022,0.33
South Dakota,4/1/2022,0
South Dakota,5/1/2022,0.22
South Dakota,6/1/2022,0.33
South Dakota,7/1/2022,0.77
South Dakota,8/1/2022,0.77
South Dakota,9/1/2022,0.33
South Dakota,10/1/2022,0.11
South Dakota,11/1/2022,0.33
South Dakota,12/1/2022,0
South Dakota,1/1/2023,0.11
South Dakota,2/1/2023,0.11
South Dakota,3/1/2023,0.22
South Dakota,4/1/2023,0.44
South Dakota,5/1/2023,0.22
South Dakota,6/1/2023,0.22
South Dakota,7/1/2023,0.33
South Dakota,8/1/2023,0.22
South Dakota,9/1/2023,0.33
South Dakota,10/1/2023,0
South Dakota,11/1/2023,0.44
South Dakota,12/1/2023,0.33
Tennessee,1/1/2014,0.44
Tennessee,2/1/2014,0.49
Tennessee,3/1/2014,0.58
Tennessee,4/1/2014,0.58
Tennessee,5/1/2014,0.4
Tennessee,6/1/2014,0.43
Tennessee,7/1/2014,0.56
Tennessee,8/1/2014,0.53
Tennessee,9/1/2014,0.53
Tennessee,10/1/2014,0.44
Tennessee,11/1/2014,0.35
Tennessee,12/1/2014,0.35
Tennessee,1/1/2015,0.47
Tennessee,2/1/2015,0.42
Tennessee,3/1/2015,0.45
Tennessee,4/1/2015,0.42
Tennessee,5/1/2015,0.44
Tennessee,6/1/2015,0.39
Tennessee,7/1/2015,0.48
Tennessee,8/1/2015,0.67
Tennessee,9/1/2015,0.7
Tennessee,10/1/2015,0.64
Tennessee,11/1/2015,0.53
Tennessee,12/1/2015,0.7
Tennessee,1/1/2016,0.6
Tennessee,2/1/2016,0.63
Tennessee,3/1/2016,0.56
Tennessee,4/1/2016,0.53
Tennessee,5/1/2016,0.57
Tennessee,6/1/2016,0.62
Tennessee,7/1/2016,0.74
Tennessee,8/1/2016,0.48
Tennessee,9/1/2016,0.69
Tennessee,10/1/2016,0.68
Tennessee,11/1/2016,0.56
Tennessee,12/1/2016,0.83
Tennessee,1/1/2017,0.63
Tennessee,2/1/2017,0.48
Tennessee,3/1/2017,0.6
Tennessee,4/1/2017,0.67
Tennessee,5/1/2017,0.66
Tennessee,6/1/2017,0.77
Tennessee,7/1/2017,0.79
Tennessee,8/1/2017,0.7
Tennessee,9/1/2017,0.64
Tennessee,10/1/2017,0.57
Tennessee,11/1/2017,0.74
Tennessee,12/1/2017,0.7
Tennessee,1/1/2018,0.68
Tennessee,2/1/2018,0.44
Tennessee,3/1/2018,0.44
Tennessee,4/1/2018,0.52
Tennessee,5/1/2018,0.69
Tennessee,6/1/2018,0.77
Tennessee,7/1/2018,0.78
Tennessee,8/1/2018,0.59
Tennessee,9/1/2018,0.78
Tennessee,10/1/2018,0.71
Tennessee,11/1/2018,0.55
Tennessee,12/1/2018,0.71
Tennessee,1/1/2019,0.62
Tennessee,2/1/2019,0.45
Tennessee,3/1/2019,0.56
Tennessee,4/1/2019,0.79
Tennessee,5/1/2019,0.54
Tennessee,6/1/2019,0.7
Tennessee,7/1/2019,0.76
Tennessee,8/1/2019,0.48
Tennessee,9/1/2019,0.69
Tennessee,10/1/2019,0.76
Tennessee,11/1/2019,0.62
Tennessee,12/1/2019,0.83
Tennessee,1/1/2020,0.65
Tennessee,2/1/2020,0.39
Tennessee,3/1/2020,0.71
Tennessee,4/1/2020,0.8
Tennessee,5/1/2020,0.81
Tennessee,6/1/2020,0.93
Tennessee,7/1/2020,0.93
Tennessee,8/1/2020,1.03
Tennessee,9/1/2020,0.81
Tennessee,10/1/2020,0.93
Tennessee,11/1/2020,0.9
Tennessee,12/1/2020,1.28
Tennessee,1/1/2021,1.02
Tennessee,2/1/2021,0.9
Tennessee,3/1/2021,0.59
Tennessee,4/1/2021,0.75
Tennessee,5/1/2021,0.93
Tennessee,6/1/2021,0.95
Tennessee,7/1/2021,0.65
Tennessee,8/1/2021,0.69
